SCHOOL,ID,LONGITUD,LATITUDE,Year,Round,Is_Center
Maryland,163286,-76.944721,38.988178000000005,2019,All,N
Louisville,157289,-85.760412,38.216862,2019,All,N
VCU,234030,-77.452697,37.549620000000004,2019,All,N
Central Florida,132903,-81.200889,28.602159000000004,2019,All,N
Minnesota,174066,-93.23546400000001,44.972851,2019,All,N
Temple,216339,-75.156859,39.980546000000004,2019,All,N
Belmont,219709,-86.79480699999999,36.135589,2019,All,N
Liberty,232557,-79.18222,37.350232,2019,All,N
Saint Louis,179159,-90.2351,38.636801,2019,All,N
Yale,130794,-72.926688,41.311158,2019,All,N
Bradley,143358,-89.616786,40.696896,2019,All,N
North Carolina Central,199157,-78.898602,35.974237,2019,All,N
North Dakota State,200332,-96.800838,46.893127,2019,All,N
Gonzaga,235316,-117.400625,47.666531,2019,All,N
Michigan,170976,-83.742769,42.275921000000004,2019,All,N
Texas Tech,229115,-101.874783,33.583448,2019,All,N
Florida State,134097,-84.291921,30.440756,2019,All,N
Marquette,239105,-87.927961,43.03903,2019,All,N
Buffalo,196088,-78.789458,43.000941999999995,2019,All,N
Nevada,182290,-119.815377,39.543642,2019,All,N
Syracuse,196413,-76.136975,43.040176,2019,All,N
Baylor,223232,-97.121041,31.546871999999997,2019,All,N
Florida,134130,-82.347911,29.646290000000004,2019,All,N
Arizona State,104151,-111.93438300000001,33.417721,2019,All,N
St. John's,195809,-73.796104,40.722522999999995,2019,All,N
Murray State,157401,-88.323629,36.612419,2019,All,N
Vermont,231174,-73.196646,44.477325,2019,All,N
Northern Kentucky,157447,-84.463483,39.029714,2019,All,N
Montana,180489,-113.98291200000001,46.859312,2019,All,N
Fairleigh Dickinson,184603,-74.028986,40.897209000000004,2019,All,N
Prairie View A&M,227526,-95.989475,30.092425,2019,All,N
Virginia,234076,-78.503428,38.035665,2019,All,N
Tennessee,221759,-83.925852,35.952082,2019,All,N
Purdue,243780,-86.914435,40.428206,2019,All,N
Kansas State,155399,-96.58107700000001,39.188648,2019,All,N
Wisconsin,240444,-89.404098,43.075409,2019,All,N
Villanova,216597,-75.345457,40.039388,2019,All,N
Cincinnati,201885,-84.51428,39.131159000000004,2019,All,N
Ole Miss,176017,-89.53743399999999,34.365528999999995,2019,All,N
Oklahoma,207500,-97.444211,35.209407,2019,All,N
Iowa,153658,-91.536425,41.661935,2019,All,N
Saint Mary's (Cal.),123554,-122.109031,37.840731,2019,All,N
Oregon,209551,-123.07579199999999,44.045146,2019,All,N
UC Irvine,110653,-117.841248,33.648434,2019,All,N
Old Dominion,232982,-76.30666,36.886418,2019,All,N
Colgate,190099,-75.536346,42.819475,2019,All,N
Gardner-Webb,198561,-81.668141,35.24732,2019,All,N
North Carolina,199120,-79.050969,35.911769,2019,All,N
Kentucky,157085,-84.504747,38.038911,2019,All,N
Houston,225511,-95.343537,29.720392999999998,2019,All,N
Kansas,155317,-95.247567,38.958549,2019,All,N
Auburn,100858,-85.488258,32.599378,2019,All,N
Iowa State,153603,-93.648504,42.026212,2019,All,N
Wofford,218973,-81.93356800000001,34.959410999999996,2019,All,N
Utah State,230728,-111.81391,41.740747999999996,2019,All,N
Washington,236948,-122.30514,47.65538,2019,All,N
Seton Hall,186584,-74.246027,40.742336,2019,All,N
Ohio State,204796,-83.014853,39.999324,2019,All,N
New Mexico State,188030,-106.75206899999999,32.281568,2019,All,N
Northeastern,167358,-71.088782,42.339991999999995,2019,All,N
Georgia State,139940,-84.38667,33.7527,2019,All,N
Abilene Christian,222178,-99.709797,32.468942999999996,2019,All,N
Iona,191931,-73.788046,40.925725,2019,All,N
Centroid,0,-89.20210809999999,38.27542512,2019,All,Y
Duke,198419,-78.937624,36.001135,2019,Sweet 16,N
Virginia Tech,233921,-80.423675,37.229012,2019,Sweet 16,N
Michigan State,171100,-84.476111,42.73212,2019,Sweet 16,N
LSU,159391,-91.178921,30.414986,2019,Sweet 16,N
Gonzaga,235316,-117.400625,47.666531,2019,Sweet 16,N
Florida State,134097,-84.291921,30.440756,2019,Sweet 16,N
Texas Tech,229115,-101.874783,33.583448,2019,Sweet 16,N
Michigan,170976,-83.742769,42.275921000000004,2019,Sweet 16,N
Virginia,234076,-78.503428,38.035665,2019,Sweet 16,N
Oregon,209551,-123.07579199999999,44.045146,2019,Sweet 16,N
Purdue,243780,-86.914435,40.428206,2019,Sweet 16,N
Tennessee,221759,-83.925852,35.952082,2019,Sweet 16,N
North Carolina,199120,-79.050969,35.911769,2019,Sweet 16,N
Auburn,100858,-85.488258,32.599378,2019,Sweet 16,N
Kentucky,157085,-84.504747,38.038911,2019,Sweet 16,N
Houston,225511,-95.343537,29.720392999999998,2019,Sweet 16,N
Centroid,0,-89.94584044,37.19221619,2019,Sweet 16,Y
Duke,198419,-78.937624,36.001135,2019,Elite 8,N
Michigan State,171100,-84.476111,42.73212,2019,Elite 8,N
Gonzaga,235316,-117.400625,47.666531,2019,Elite 8,N
Texas Tech,229115,-101.874783,33.583448,2019,Elite 8,N
Virginia,234076,-78.503428,38.035665,2019,Elite 8,N
Purdue,243780,-86.914435,40.428206,2019,Elite 8,N
Auburn,100858,-85.488258,32.599378,2019,Elite 8,N
Kentucky,157085,-84.504747,38.038911,2019,Elite 8,N
Centroid,0,-89.76250137,38.63567425,2019,Elite 8,Y
Michigan State,171100,-84.476111,42.73212,2019,Final 4,N
Virginia,234076,-78.503428,38.035665,2019,Final 4,N
Auburn,100858,-85.488258,32.599378,2019,Final 4,N
Texas Tech,229115,-101.874783,33.583448,2019,Final 4,N
Centroid,0,-87.585645,36.73765275,2019,Final 4,Y
Gonzaga,235316,-117.400625,47.666531,2021,All,N
Iowa,153658,-91.536425,41.661935,2021,All,N
Kansas,155317,-95.247567,38.958549,2021,All,N
Virginia,234076,-78.503428,38.035665,2021,All,N
Creighton,181002,-95.947811,41.265361,2021,All,N
USC,123961,-118.28416899999999,34.021281,2021,All,N
Oregon,209551,-123.07579199999999,44.045146,2021,All,N
Oklahoma,207500,-97.444211,35.209407,2021,All,N
Missouri,178396,-92.328843,38.94531,2021,All,N
VCU,234030,-77.452697,37.549620000000004,2021,All,N
Wichita State,156125,-97.292361,37.718882,2021,All,N
Drake,153269,-93.652163,41.601290000000006,2021,All,N
UC Santa Barbara,110705,-119.846426,34.416297,2021,All,N
Ohio,204857,-82.100985,39.326798,2021,All,N
Eastern Washington,235097,-117.583808,47.490666999999995,2021,All,N
Grand Canyon,104717,-112.129929,33.513231,2021,All,N
Norfolk State,232937,-76.261375,36.848428999999996,2021,All,N
Appalachian State,197869,-81.680583,36.215536,2021,All,N
Michigan,170976,-83.742769,42.275921000000004,2021,All,N
Alabama,100751,-87.545978,33.211875,2021,All,N
Texas,228778,-97.73827299999999,30.282825,2021,All,N
Florida State,134097,-84.291921,30.440756,2021,All,N
Colorado,126614,-105.270823,40.008781,2021,All,N
BYU,230038,-111.649281,40.250851000000004,2021,All,N
UConn,129020,-72.249948,41.809098,2021,All,N
LSU,159391,-91.178921,30.414986,2021,All,N
St. Bonaventure,195164,-78.481107,42.080191,2021,All,N
Maryland,163286,-76.944721,38.988178000000005,2021,All,N
Michigan State,171100,-84.476111,42.73212,2021,All,N
UCLA,110662,-118.44217900000001,34.07178,2021,All,N
Georgetown,131496,-77.073463,38.908809000000005,2021,All,N
UNC Greensboro,199148,-79.809414,36.068236,2021,All,N
Abilene Christian,222178,-99.709797,32.468942999999996,2021,All,N
Iona,191931,-73.788046,40.925725,2021,All,N
Mount St. Mary's,163462,-77.351887,39.681705,2021,All,N
Texas Southern,229063,-95.361113,29.721046,2021,All,N
Baylor,223232,-97.121041,31.546871999999997,2021,All,N
Ohio State,204796,-83.014853,39.999324,2021,All,N
Arkansas,106397,-94.17698100000001,36.070009000000006,2021,All,N
Purdue,243780,-86.914435,40.428206,2021,All,N
Villanova,216597,-75.345457,40.039388,2021,All,N
Texas Tech,229115,-101.874783,33.583448,2021,All,N
Florida,134130,-82.347911,29.646290000000004,2021,All,N
North Carolina,199120,-79.050969,35.911769,2021,All,N
Wisconsin,240444,-89.404098,43.075409,2021,All,N
Virginia Tech,233921,-80.423675,37.229012,2021,All,N
Utah State,230728,-111.81391,41.740747999999996,2021,All,N
Winthrop,218964,-81.03140400000001,34.941515,2021,All,N
North Texas,227216,-97.148422,33.211178000000004,2021,All,N
Colgate,190099,-75.536346,42.819475,2021,All,N
Oral Roberts,207582,-95.952547,36.049129,2021,All,N
Hartford,129525,-72.715213,41.798590999999995,2021,All,N
Illinois,145637,-88.229114,40.104718,2021,All,N
Houston,225511,-95.343537,29.720392999999998,2021,All,N
West Virginia,238032,-79.954391,39.634371,2021,All,N
Oklahoma State,207388,-97.069743,36.123084999999996,2021,All,N
Tennessee,221759,-83.925852,35.952082,2021,All,N
San Diego State,122409,-117.071228,32.77525,2021,All,N
Clemson,217882,-82.835114,34.679381,2021,All,N
Loyola-Chicago,146719,-87.65687199999999,42.000765,2021,All,N
Georgia Tech,139755,-84.394832,33.772420000000004,2021,All,N
Rutgers,186380,-74.446251,40.498769,2021,All,N
Syracuse,196413,-76.136975,43.040176,2021,All,N
Oregon State,209542,-123.274723,44.56395,2021,All,N
Liberty,232557,-79.18222,37.350232,2021,All,N
Morehead State,157386,-83.434021,38.186768,2021,All,N
Cleveland State,202134,-81.674355,41.502280999999996,2021,All,N
Drexel,212054,-75.190051,39.955217,2021,All,N
Centroid,0,-90.83185697,37.89385268,2021,All,Y
Gonzaga,235316,-117.400625,47.666531,2021,Sweet 16,N
Creighton,181002,-95.947811,41.265361,2021,Sweet 16,N
USC,123961,-118.28416899999999,34.021281,2021,Sweet 16,N
Oregon,209551,-123.07579199999999,44.045146,2021,Sweet 16,N
Michigan,170976,-83.742769,42.275921000000004,2021,Sweet 16,N
Florida State,134097,-84.291921,30.440756,2021,Sweet 16,N
UCLA,110662,-118.44217900000001,34.07178,2021,Sweet 16,N
Alabama,100751,-87.545978,33.211875,2021,Sweet 16,N
Baylor,223232,-97.121041,31.546871999999997,2021,Sweet 16,N
Villanova,216597,-75.345457,40.039388,2021,Sweet 16,N
Arkansas,106397,-94.17698100000001,36.070009000000006,2021,Sweet 16,N
Oral Roberts,207582,-95.952547,36.049129,2021,Sweet 16,N
Loyola-Chicago,146719,-87.65687199999999,42.000765,2021,Sweet 16,N
Oregon State,209542,-123.274723,44.56395,2021,Sweet 16,N
Houston,225511,-95.343537,29.720392999999998,2021,Sweet 16,N
Syracuse,196413,-76.136975,43.040176,2021,Sweet 16,N
Centroid,0,-98.35871106,38.12683331,2021,Sweet 16,Y
Gonzaga,235316,-117.400625,47.666531,2021,Elite 8,N
USC,123961,-118.28416899999999,34.021281,2021,Elite 8,N
Michigan,170976,-83.742769,42.275921000000004,2021,Elite 8,N
UCLA,110662,-118.44217900000001,34.07178,2021,Elite 8,N
Baylor,223232,-97.121041,31.546871999999997,2021,Elite 8,N
Arkansas,106397,-94.17698100000001,36.070009000000006,2021,Elite 8,N
Oregon State,209542,-123.274723,44.56395,2021,Elite 8,N
Houston,225511,-95.343537,29.720392999999998,2021,Elite 8,N
Centroid,0,-105.973253,37.49209213,2021,Elite 8,Y
UCLA,110662,-118.44217900000001,34.07178,2021,Final 4,N
Gonzaga,235316,-117.400625,47.666531,2021,Final 4,N
Baylor,223232,-97.121041,31.546871999999997,2021,Final 4,N
Houston,225511,-95.343537,29.720392999999998,2021,Final 4,N
Centroid,0,-107.0768455,35.751394,2021,Final 4,Y
Gonzaga,235316,-117.400625,47.666531,2022,All,N
Duke,198419,-78.937624,36.001135,2022,All,N
Texas Tech,229115,-101.874783,33.583448,2022,All,N
Arkansas,106397,-94.17698100000001,36.070009000000006,2022,All,N
UConn,129020,-72.249948,41.809098,2022,All,N
Alabama,100751,-87.545978,33.211875,2022,All,N
Michigan State,171100,-84.476111,42.73212,2022,All,N
Boise State,142115,-116.203301,43.604284,2022,All,N
Memphis,220862,-89.938068,35.118878,2022,All,N
Davidson,198385,-80.843979,35.499767,2022,All,N
Rutgers,186380,-74.446251,40.498769,2022,All,N
Notre Dame,152080,-86.238959,41.703058,2022,All,N
New Mexico State,188030,-106.75206899999999,32.281568,2022,All,N
Vermont,231174,-73.196646,44.477325,2022,All,N
Montana State,180179,-108.523009,45.796896000000004,2022,All,N
Cal State Fullerton,110565,-117.885446,33.881506,2022,All,N
Georgia State,139940,-84.38667,33.7527,2022,All,N
Baylor,223232,-97.121041,31.546871999999997,2022,All,N
Kentucky,157085,-84.504747,38.038911,2022,All,N
Purdue,243780,-86.914435,40.428206,2022,All,N
UCLA,110662,-118.44217900000001,34.07178,2022,All,N
Saint Mary's (Cal.),123554,-122.109031,37.840731,2022,All,N
Texas,228778,-97.73827299999999,30.282825,2022,All,N
Murray State,157401,-88.323629,36.612419,2022,All,N
North Carolina,199120,-79.050969,35.911769,2022,All,N
Marquette,239105,-87.927961,43.03903,2022,All,N
San Francisco,122612,-122.450477,37.776618,2022,All,N
Virginia Tech,233921,-80.423675,37.229012,2022,All,N
Wyoming,240727,-105.57931,41.311772999999995,2022,All,N
Indiana,151351,-86.52655899999999,39.166090000000004,2022,All,N
Akron,200800,-81.511679,41.078551000000004,2022,All,N
Yale,130794,-72.926688,41.311158,2022,All,N
Saint Peter's,186432,-74.071541,40.727105,2022,All,N
Norfolk State,232937,-76.261375,36.848428999999996,2022,All,N
Arizona,104179,-110.95081499999999,32.232671999999994,2022,All,N
Villanova,216597,-75.345457,40.039388,2022,All,N
Tennessee,221759,-83.925852,35.952082,2022,All,N
Illinois,145637,-88.229114,40.104718,2022,All,N
Houston,225511,-95.343537,29.720392999999998,2022,All,N
Colorado State,126818,-105.08073200000001,40.574805,2022,All,N
Ohio State,204796,-83.014853,39.999324,2022,All,N
Seton Hall,186584,-74.246027,40.742336,2022,All,N
TCU,228875,-97.364758,32.70961,2022,All,N
Michigan,170976,-83.742769,42.275921000000004,2022,All,N
UAB,100663,-86.799345,33.505697,2022,All,N
Chattanooga,221740,-85.300247,35.047519,2022,All,N
Delaware,130943,-75.752822,39.679577,2022,All,N
Wright State,206604,-84.064881,39.780634,2022,All,N
Kansas,155317,-95.247567,38.958549,2022,All,N
Auburn,100858,-85.488258,32.599378,2022,All,N
Wisconsin,240444,-89.404098,43.075409,2022,All,N
Providence,217402,-71.437446,41.842742,2022,All,N
Iowa,153658,-91.536425,41.661935,2022,All,N
LSU,159391,-91.178921,30.414986,2022,All,N
USC,123961,-118.28416899999999,34.021281,2022,All,N
San Diego State,122409,-117.071228,32.77525,2022,All,N
Creighton,181002,-95.947811,41.265361,2022,All,N
Miami (FL),135726,-80.278662,25.72126,2022,All,N
Iowa State,153603,-93.648504,42.026212,2022,All,N
Richmond,233374,-77.53880600000001,37.577393,2022,All,N
South Dakota State,219356,-96.782139,44.317485,2022,All,N
Colgate,190099,-75.536346,42.819475,2022,All,N
Jacksonville State,101480,-85.765321,33.822938,2022,All,N
Texas Southern,229063,-95.361113,29.721046,2022,All,N
Centroid,0,-91.041063125,37.74836909375,2022,All,Y
Gonzaga,235316,-117.400625,47.666531,2022,Sweet 16,N
Arkansas,106397,-94.17698100000001,36.070009000000006,2022,Sweet 16,N
Duke,198419,-78.937624,36.001135,2022,Sweet 16,N
Texas Tech,229115,-101.874783,33.583448,2022,Sweet 16,N
North Carolina,199120,-79.050969,35.911769,2022,Sweet 16,N
UCLA,110662,-118.44217900000001,34.07178,2022,Sweet 16,N
Saint Peter's,186432,-74.071541,40.727105,2022,Sweet 16,N
Purdue,243780,-86.914435,40.428206,2022,Sweet 16,N
Arizona,104179,-110.95081499999999,32.232671999999994,2022,Sweet 16,N
Houston,225511,-95.343537,29.720392999999998,2022,Sweet 16,N
Villanova,216597,-75.345457,40.039388,2022,Sweet 16,N
Michigan,170976,-83.742769,42.275921000000004,2022,Sweet 16,N
Kansas,155317,-95.247567,38.958549,2022,Sweet 16,N
Providence,217402,-71.437446,41.842742,2022,Sweet 16,N
Miami (FL),135726,-80.278662,25.72126,2022,Sweet 16,N
Iowa State,153603,-93.648504,42.026212,2022,Sweet 16,N
Centroid,0,-91.05399337499998,37.32982,2022,Sweet 16,Y
Arkansas,106397,-94.17698100000001,36.070009000000006,2022,Elite 8,N
Duke,198419,-78.937624,36.001135,2022,Elite 8,N
North Carolina,199120,-79.050969,35.911769,2022,Elite 8,N
Saint Peter's,186432,-74.071541,40.727105,2022,Elite 8,N
Houston,225511,-95.343537,29.720392999999998,2022,Elite 8,N
Villanova,216597,-75.345457,40.039388,2022,Elite 8,N
Kansas,155317,-95.247567,38.958549,2022,Elite 8,N
Miami (FL),135726,-80.278662,25.72126,2022,Elite 8,N
Centroid,0,-84.05654225,35.39370099999999,2022,Elite 8,Y
Duke,198419,-78.937624,36.001135,2022,Final 4,N
Kansas,155317,-95.247567,38.958549,2022,Final 4,N
Villanova,216597,-75.345457,40.039388,2022,Final 4,N
North Carolina,199120,-79.050969,35.911769,2022,Final 4,N
Centroid,0,-82.14540425,37.72771025,2022,Final 4,Y
Alabama,100751,-87.545978,33.211875,2023,All,N
Arizona,104179,-110.95081499999999,32.232671999999994,2023,All,N
Baylor,223232,-97.121041,31.546871999999997,2023,All,N
Virginia,234076,-78.503428,38.035665,2023,All,N
San Diego State,122409,-117.071228,32.77525,2023,All,N
Creighton,181002,-95.947811,41.265361,2023,All,N
Missouri,178396,-92.328843,38.94531,2023,All,N
Maryland,163286,-76.944721,38.988178000000005,2023,All,N
West Virginia,238032,-79.954391,39.634371,2023,All,N
Utah State,230728,-111.81391,41.740747999999996,2023,All,N
NC State,199193,-78.67451700000001,35.785111,2023,All,N
UC Santa Barbara,110705,-119.846426,34.416297,2023,All,N
Princeton,186131,-74.65936500000001,40.348732,2023,All,N
Southeast Missouri State,179557,-89.531187,37.311107,2023,All,N
Purdue,243780,-86.914435,40.428206,2023,All,N
Marquette,239105,-87.927961,43.03903,2023,All,N
Kansas State,155399,-96.58107700000001,39.188648,2023,All,N
Tennessee,221759,-83.925852,35.952082,2023,All,N
Duke,198419,-78.937624,36.001135,2023,All,N
Kentucky,157085,-84.504747,38.038911,2023,All,N
Michigan State,171100,-84.476111,42.73212,2023,All,N
Memphis,220862,-89.938068,35.118878,2023,All,N
Florida Atlantic,133669,-80.10297800000001,26.372421000000003,2023,All,N
USC,123961,-118.28416899999999,34.021281,2023,All,N
Providence,217402,-71.437446,41.842742,2023,All,N
Oral Roberts,207582,-95.952547,36.049129,2023,All,N
Montana State,180179,-108.523009,45.796896000000004,2023,All,N
Vermont,231174,-73.196646,44.477325,2023,All,N
Texas Southern,229063,-95.361113,29.721046,2023,All,N
Fairleigh Dickinson,184603,-74.028986,40.897209000000004,2023,All,N
Houston,225511,-95.343537,29.720392999999998,2023,All,N
Texas,228778,-97.73827299999999,30.282825,2023,All,N
Xavier,206622,-84.47465,39.149547,2023,All,N
Indiana,151351,-86.52655899999999,39.166090000000004,2023,All,N
Miami (FL),135726,-80.278662,25.72126,2023,All,N
Iowa State,153603,-93.648504,42.026212,2023,All,N
Texas A&M,228723,-96.336475,30.618726000000002,2023,All,N
Iowa,153658,-91.536425,41.661935,2023,All,N
Auburn,100858,-85.488258,32.599378,2023,All,N
Penn State,214777,-77.862848,40.7965,2023,All,N
Mississippi State,176080,-88.790139,33.454852,2023,All,N
Pittsburgh,215293,-79.953254,40.444388000000004,2023,All,N
Drake,153269,-93.652163,41.601290000000006,2023,All,N
Kent State,203517,-81.34253299999999,41.146653,2023,All,N
Colgate,190099,-75.536346,42.819475,2023,All,N
Northern Kentucky,157447,-84.463483,39.029714,2023,All,N
Kansas,155317,-95.247567,38.958549,2023,All,N
UCLA,110662,-118.44217900000001,34.07178,2023,All,N
Gonzaga,235316,-117.400625,47.666531,2023,All,N
UConn,129020,-72.249948,41.809098,2023,All,N
Saint Mary's (Cal.),123554,-122.109031,37.840731,2023,All,N
TCU,228875,-97.364758,32.70961,2023,All,N
Northwestern,147767,-87.679858,42.050356,2023,All,N
Arkansas,106397,-94.17698100000001,36.070009000000006,2023,All,N
Illinois,145637,-88.229114,40.104718,2023,All,N
Boise State,142115,-116.203301,43.604284,2023,All,N
Arizona State,104151,-111.93438300000001,33.417721,2023,All,N
Nevada,182290,-119.815377,39.543642,2023,All,N
VCU,234030,-77.452697,37.549620000000004,2023,All,N
Iona,191931,-73.788046,40.925725,2023,All,N
Grand Canyon,104717,-112.129929,33.513231,2023,All,N
UNC Asheville,199111,-82.565392,35.617067999999996,2023,All,N
Howard,131520,-77.018966,38.922391999999995,2023,All,N
Centroid,0,-91.71058239682536,37.62744303174604,2023,All,Y
Alabama,100751,-87.545978,33.211875,2023,Sweet 16,N
San Diego State,122409,-117.071228,32.77525,2023,Sweet 16,N
Creighton,181002,-95.947811,41.265361,2023,Sweet 16,N
Princeton,186131,-74.65936500000001,40.348732,2023,Sweet 16,N
Florida Atlantic,133669,-80.10297800000001,26.372421000000003,2023,Sweet 16,N
Tennessee,221759,-83.925852,35.952082,2023,Sweet 16,N
Kansas State,155399,-96.58107700000001,39.188648,2023,Sweet 16,N
Michigan State,171100,-84.476111,42.73212,2023,Sweet 16,N
Houston,225511,-95.343537,29.720392999999998,2023,Sweet 16,N
